id_acciones_presencia,fecha_hecho,fuente,municipio,departamento,region,pdet,pnis,zona,evento,tipo_accion,accion,acciones_tradicionales,aux_responsable,subgrupo_responsable,total_victimas,descripcion_hecho,actor_consolidado,tipo_accion_clean,departamento_clean,municipio_clean,largo_texto,renta_ilicita_identificada,afecta_sector_privado,llave_geo,impactos_sectoriales,sectores_afectados_lista
19501,2025-10-26,el tiempo,Yondó,Antioquia,Andina,True,False,Rural,Acciones de los grupos armados al margen de la ley,Enfrentamiento,Enfrentamientos,True,"eln, otro grupo armado ilegal",clan del golfo,0,"el 26 de octubre de 2025, en zona rural del municipio de yondo (antioquia), se registraron combates entre integrantes del eln y del clan del golfo. los enfrentamientos se dieron en medio de la jornada electoral y no afectaron el desarrollo de los comicios. las autoridades militares reforzaron el control territorial tras el cruce de fuego entre los grupos armados.","eln, otro grupo armado ilegal",Enfrentamiento,Antioquia,Yondó,60,Ninguna,False,Yondó - Antioquia,"{""Agropecuario"": ""Negativo""}",Agropecuario
19495,2025-10-25,blu radio,Yarumal,Antioquia,Andina,False,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,disidencias de las farc,frente 36,0,"el 25 de octubre de 2025, en la vereda ventanas, municipio de yarumal (antioquia), un reten del ejercito nacional fue atacado por presuntos miembros de las disidencias de las farc (estructura frente 36) desde una camioneta que abrio fuego contra las tropas apostadas. tras el enfrentamiento, los agresores huyeron abandonando el vehiculo, en el cual se hallo documentacion y un telefono que serviran para futuras investigaciones. ademas, en la misma zona las autoridades desmontaron una valla alusiva a la estructura y hallaron un deposito de armas y municion.",disidencias de las farc,Hostigamiento,Antioquia,Yarumal,88,Ninguna,False,Yarumal - Antioquia,{},Ninguno
19497,2025-10-25,caracol radio,Sipí,Chocó,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,eln,,0,"el 25 de octubre de 2025, en la zona rural del municipio de sipi (choco), tropas del batallon de operaciones terrestres n.º 25 de la brigada 15 del ejercito nacional fueron atacadas con drones cargados de explosivos mientras desarrollaban labores de seguridad en su base militar. el ataque fue atribuido al frente “ernesto che guevara” del ejercito de liberacion nacional (eln), que empleo esta modalidad para afectar las tropas destacadas y el control territorial en la region. no se registraron heridos ni danos materiales en las instalaciones militares.",eln,Hostigamiento,Chocó,Sipí,88,Ninguna,False,Sipí - Chocó,"{""Agropecuario"": ""Negativo""}",Agropecuario
19496,2025-10-24,el espectador,Puerto Rondón,Arauca,Orinoquía,False,False,Rural,Acciones de los grupos armados al margen de la ley,Enfrentamiento,Enfrentamientos,True,"eln, disidencias de las farc","frentes 10, 28 y 45 del comando conjunto de oriente de las disidencias de las farc-ep; frente de guerra oriental del eln",0,"el 24 de octubre de 2025, en la vereda el perocero, zona rural del municipio de puerto rondon (arauca), se registraron intensos enfrentamientos entre miembros de los frentes 10, 28 y 45 del comando conjunto de oriente de las disidencias de las farc‑ep y tropas del ejercito de liberacion nacional (eln). el combate provoco que unas 35 familias permanecieran confinadas y se vieron obligadas a circular con banderas blancas para tratar de salir del fuego cruzado y conseguir alimentos. asimismo, en las veredas el ripial y maporal, unas 29 familias se encuentran tambien en grave riesgo de confinamiento. la defensoria del pueblo advirtio que la situacion constituye una infraccion al derecho internacional humanitario porque los grupos no mantienen distincion entre combatientes y poblacion civil.","eln, disidencias de las farc",Enfrentamiento,Arauca,Puerto Rondón,124,Ninguna,False,Puerto Rondón - Arauca,"{""Agropecuario"": ""Negativo"", ""Humanitario"": ""Negativo""}","Agropecuario, Humanitario"
19494,2025-10-23,el espectador,"Bogotá, D.C.",Cundinamarca,Andina,False,False,Urbana,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,,,3,"el 23 de octubre de 2025, en el barrio mazuren, localidad de suba (bogota d.c.), sobre la interseccion de la carrera 55 con la calle 151, se desarrollaba un operativo de captura por parte del gaula militar cundinamarca del ejercito nacional cuando el sospechoso, al verse acorralado, acciono su arma desde el vehiculo en que se hallaba, abriendo fuego contra los uniformados. durante el intercambio de disparos resultaron heridos tres militares: dos con impactos en las piernas y uno en el abdomen. el agresor fue capturado en el lugar.",no identificado,Combate,Cundinamarca,"Bogotá, D.C.",89,Ninguna,False,"Bogotá, D.C. - Cundinamarca",{},Ninguno
19492,2025-10-22,hoy diario del magdalena,Pedraza,Magdalena,Caribe,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,clan del golfo,1,"el 22 de octubre de 2025, en el corregimiento de bomba, municipio de pedraza (magdalena), unidades especiales de la policia nacional de colombia, con apoyo de los comandos jungla y helicopteros, efectuaron un operativo contra la subestructura “sergio antonio carrascal gomez” del clan del golfo. como resultado del operativo se logro abatir a un presunto integrante de la estructura y capturar en flagrancia a dos mas, quienes estaban vinculados con actividades de extorsion y narcotrafico. tambien se incautaron armas, municion y equipos de comunicacion",otro grupo armado ilegal,Combate,Magdalena,Pedraza,84,Extorsión,False,Pedraza - Magdalena,{},Ninguno
19493,2025-10-22,seguimiento,Briceño,Antioquia,Andina,True,True,Rural,Acciones de la fuerza publica y otros servidores publicos,Enfrentamiento,Enfrentamientos,True,"otro grupo armado ilegal, disidencias de las farc",clan del golfo,0,"22 de octubre de 2025, en varios municipios del departamento de antioquia —especificamente en briceno, taraza, anori, valdivia y el bagre— se registraron intensos enfrentamientos entre grupos armados ilegales, identificados como clan del golfo y disidencias de fuerzas armadas revolucionarias de colombia – ejercito del pueblo (farc-ep), lo que genero el desplazamiento forzado de al menos 2.500 personas. las comunidades se vieron obligadas a salir de sus fincas y zonas rurales ante la escalada del conflicto y la imposicion de control territorial por parte de los grupos armados.","otro grupo armado ilegal, disidencias de las farc",Enfrentamiento,Antioquia,Briceño,88,Ninguna,False,Briceño - Antioquia,"{""Humanitario"": ""Negativo""}",Humanitario
19489,2025-10-21,ejercito nacional,Ciénaga De Oro,Córdoba,Caribe,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,clan del golfo,1,"el 21 de octubre de 2025, en la zona rural del municipio de cienaga de oro (cordoba), tropas del ejercito nacional y unidades de la policia nacional desarrollaron una ofensiva coordinada contra una subestructura del clan del golfo, la cual opera en dicho territorio. durante la operacion se logro la neutralizacion de al menos un supuesto integrante, parte de la estructura criminal encargada del asesinato de dos soldados del batallon de infanteria n.º 33 “batalla de junin”. tambien se incautaron armas, municion y equipos de comunicacion.",otro grupo armado ilegal,Combate,Córdoba,Ciénaga De Oro,86,Minería,False,Ciénaga De Oro - Córdoba,"{""Minero"": ""Negativo"", ""Agropecuario"": ""Negativo""}","Minero, Agropecuario"
19490,2025-10-21,el pais,Argelia,Cauca,Pacífico,True,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Ataque a personal militar/ ataque francotirador,Ataques contra la fuerza publica,True,disidencias de las farc,frente carlos patino,1,"el 20 de octubre de 2025, en el corregimiento el plateado, municipio de argelia (cauca), un policia resulto herido tras ser atacado por un francotirador mientras cumplia labores de centinela en la base “charly”. el ataque fue atribuido a la estructura “frente carlos patino” de las disidencias de las farc-ep, que mantiene fuerte presencia en la region del canon del micay. la victima fue evacuada del area por las autoridades.",disidencias de las farc,Ataque a personal militar/ ataque francotirador,Cauca,Argelia,70,Ninguna,False,Argelia - Cauca,{},Ninguno
19485,2025-10-19,el pais,Patía,Cauca,Pacífico,True,False,Urbana,Acciones de los grupos armados al margen de la ley,Ataque a instalaciones de la fuerza publica,Ataques contra la fuerza publica,True,disidencias de las farc,frente carlos patino,3,"el 19 de octubre de 2025, en la cabecera municipal de el bordo, municipio de el patia (cauca), hombres armados atacaron la estacion de policia con artefactos explosivos lanzados desde drones. el ataque fue atribuido a disidencias de las farc que operan en el sur del cauca. un policia resulto herido durante la accion, mientras las autoridades reforzaron la presencia militar en el casco urbano para evitar nuevos ataques.",disidencias de las farc,Ataque a instalaciones de la fuerza publica,Cauca,Patía,69,Ninguna,False,Patía - Cauca,{},Ninguno
19486,2025-10-19,el pais,Argelia,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,disidencias de las farc,frente carlos patino,1,"el 19 de octubre de 2025, en el sector de el plateado, zona rural del municipio de argelia (cauca), unidades del ejercito nacional fueron atacadas mediante un dron cargado con explosivos. el hecho dejo un soldado herido y se atribuye tambien a las disidencias de las farc – estructura “carlos patino”, que mantiene presencia en la region del canon del micay.",disidencias de las farc,Hostigamiento,Cauca,Argelia,61,Ninguna,False,Argelia - Cauca,"{""Agropecuario"": ""Negativo""}",Agropecuario
19487,2025-10-19,el pais,Cajibío,Cauca,Pacífico,True,False,Rural,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,disidencias de las farc,frente carlos patino,0,"el 19 de octubre de 2025, en el corregimiento el carmelo del municipio de cajibio (cauca), grupos armados atacaron a unidades del ejercito nacional con explosivos y rafagas de fusil, en un nuevo hostigamiento contra la fuerza publica. no se reportaron heridos ni muertos, pero el hecho genero temor entre los habitantes del sector.",disidencias de las farc,Hostigamiento,Cauca,Cajibío,54,Ninguna,False,Cajibío - Cauca,{},Ninguno
19488,2025-10-19,el pais,Suárez,Cauca,Pacífico,True,False,Urbana,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,disidencias de las farc,frente carlos patino,0,"el 19 de octubre de 2025, en el casco urbano del municipio de suarez (cauca), hombres armados atacaron con armas de fuego la estacion de policia, en un hostigamiento que se prolongo durante cerca de media hora. las autoridades no reportaron heridos ni fallecidos, pero el ataque se enmarca en la serie de acciones coordinadas contra la fuerza publica en el departamento del cauca.",disidencias de las farc,Hostigamiento,Cauca,Suárez,64,Ninguna,False,Suárez - Cauca,{},Ninguno
19491,2025-10-19,el pais,Suárez,Cauca,Pacífico,True,False,Urbana,Acciones de los grupos armados al margen de la ley,Hostigamiento,Ataques contra la fuerza publica,True,disidencias de las farc,frente carlos patino,0,"entre la noche del 19 de octubre y la madrugada del 20 de octubre de 2025, en el casco urbano del municipio de suarez (cauca), se registraron combates prolongados entre la fuerza publica y miembros del frente carlos patino de las disidencias de las farc-ep. los ataques incluyeron ametrallamientos y lanzamiento de explosivos desde drones contra la estacion de policia y la base militar del sector los pinos, prolongandose por cerca de media hora. no se reportaron heridos ni fallecidos.",disidencias de las farc,Hostigamiento,Cauca,Suárez,80,Ninguna,False,Suárez - Cauca,{},Ninguno
19484,2025-10-17,caracol radio,Belén De Umbría,Risaralda,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Combate,Acciones de la fuerza publica,True,otro grupo armado ilegal,clan del golfo,0,"el 17 de octubre,la policia del departamento de risaralda informo que recibieron inteligencia sobre el paso de hombres de la subestructura “edwin roman velazquez valle” del clan del golfo por la vereda la oculta. en coordinacion con el ejercito nacional de colombia, las fuerzas de seguridad llegaron a patrullar en el sector alto de la burra, donde fueron recibidos con disparos por los integrantes de la estructura criminal. se registro un enfrentamiento armado entre la policia, el ejercito y el clan del golfo. no se reportaron muertos, heridos ni capturas en este hecho.",otro grupo armado ilegal,Combate,Risaralda,Belén De Umbría,93,Ninguna,False,Belén De Umbría - Risaralda,{},Ninguno
19400,2025-10-15,la nacion,Oporapa,Huila,Andina,False,False,Rural,Acciones de la fuerza publica y otros servidores publicos,Contrabando,Otra,False,,estructura teofilo forero,1,"el 3 de septiembre de 2025, en la vereda san roque, municipio de oporapa (huila), se desarrollo un operativo antiextorsion coordinado por el gaula de la policia, gaula militar huila, cti y fuerza aeroespacial colombiana, en el que fue abatido el presunto extorsionista miguel anderson galindo bonilla, quien habria exigido sumas entre 10 y 50 millones de pesos a comerciantes y campesinos locales.",no identificado,Contrabando,Huila,Oporapa,63,Ninguna,False,Oporapa - Huila,{},Ninguno
